row_id,request_count,peak_1s_requests,interarrival_cv,unique_path_ratio,dominant_route_ratio,unmatched_route_ratio,post_ratio,login_ratio,login_failure_ratio,backend_404_ratio,backend_5xx_ratio,mean_request_body_bytes,p95_upstream_duration_ms,endpoint_method_deviation
8915,9.0,1.0,0.403806891680391,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0
8916,10.0,1.0,0.4425389892990666,0.8,0.7,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.0,0.0
8917,9.0,1.0,0.39140183047108185,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0
8918,9.0,1.0,0.3660636303149921,0.8888888888888888,0.7777777777777778,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,3.0,0.0
8919,10.0,1.0,0.43750636332661524,0.8,0.7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0
8920,12.0,1.0,0.3257635508817802,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,0.0
8921,9.0,1.0,0.24441995053468063,1.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,3.0,0.0
8922,7.0,1.0,0.022450524878775576,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,0.0,0.0,54.142857142857146,2.0,0.4
8923,5.0,1.0,0.030113898471041213,1.0,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0
8924,8.0,1.0,0.30309699785010186,0.875,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,0.0
8925,7.0,1.0,0.19158067678911994,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
8926,121.0,4.0,0.34399015701060337,0.008264462809917356,1.0,0.0,1.0,1.0,1.0,0.0,0.0,53.6,3.0,23.2
8927,1200.0,24.0,0.37087639111492315,0.0008333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0
8928,98.0,3.0,0.3066683461490209,0.09183673469387756,0.5306122448979592,0.5306122448979592,0.0,0.0,0.0,0.5306122448979592,0.0,0.0,3.0,0.0
8929,49.0,2.0,0.34760708406111696,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,0.0,0.3673469387755102,0.0,3.0,2.0625
8930,75.0,2.0,0.2892152632460531,0.21333333333333335,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8931,7.0,1.0,0.1672590968659628,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,2.0,0.0
8932,7.0,1.0,0.27110517490571384,1.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,2.0,0.0
8933,9.0,1.0,0.2853367357374149,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,2.0,0.0
8934,8.0,1.0,0.13564271002584113,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0
8935,9.0,1.0,0.34348908337034123,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,9.0,0.0
8936,7.0,1.0,0.3652333681154293,1.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,4.0,0.0
8937,7.0,1.0,0.20904669016345417,1.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,4.0,0.0
8938,6.0,1.0,0.2735812204191794,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0
8939,8.0,1.0,0.1225936216502036,0.875,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,0.0
8940,8.0,1.0,0.3060251922381599,1.0,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0,0.0
8941,7.0,1.0,0.3680200573269157,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0,0.0
8942,7.0,1.0,0.27712710284607295,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0,0.0
8943,7.0,1.0,0.2786833964748084,1.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0,0.0
8944,6.0,1.0,0.48779688078457406,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,2.0,0.0
8945,7.0,1.0,0.2941676307659994,1.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,8.0,0.0
8946,6.0,1.0,0.37914898705821093,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.0,0.0
8947,6.0,1.0,0.3064444015115897,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,2.0,0.0
8948,9.0,1.0,0.4431114019738812,1.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,2.0,0.0
8949,6.0,1.0,0.31978849440761736,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
8950,9.0,1.0,0.36316666835875655,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,3.0,0.0
8951,8.0,1.0,0.49738790908272335,0.875,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,7.0,0.0
8952,11.0,1.0,0.23749949727864367,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8953,14.0,1.0,0.3850129124286086,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
