row_id,request_count,peak_1s_requests,interarrival_cv,unique_path_ratio,dominant_route_ratio,post_ratio,login_ratio,login_failure_ratio,backend_404_ratio,backend_5xx_ratio,mean_request_body_bytes,p95_upstream_duration_ms
1034,8.0,1.0,0.3077907402552189,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
1035,8.0,1.0,0.2632268234522472,1.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0
1036,8.0,1.0,0.29502728802565126,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1037,8.0,1.0,0.31353363373438764,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,11.0
1038,8.0,1.0,0.46098211098926967,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,10.0
1039,8.0,1.0,0.400777150505235,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,4.0
1040,7.0,1.0,0.23853067769862032,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0
1041,6.0,1.0,0.38387973571252954,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1042,7.0,1.0,0.2631590622392605,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,3.0
1043,7.0,1.0,0.4141547553328781,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,2.0
1044,8.0,1.0,0.4779203851374696,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,7.0
1045,8.0,1.0,0.4219351176122263,1.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,8.0
1046,14.0,1.0,0.3318179113795739,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1047,13.0,1.0,0.28589389316717256,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1048,14.0,1.0,0.3670653300621035,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1049,13.0,1.0,0.3226330039146855,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1050,15.0,1.0,0.3511576468441214,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1051,14.0,1.0,0.33686573605686987,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1052,13.0,1.0,0.3721643383842579,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1053,12.0,1.0,0.22927396370567182,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1054,4.0,1.0,0.00824402980275628,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1055,6.0,1.0,0.009787574593227362,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1056,6.0,1.0,0.00391167698972698,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1057,6.0,1.0,0.009105141654352694,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,12.0,1.0,0.02081071929833913,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1059,4.0,1.0,0.0016957494160569288,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,6.0,1.0,0.005549190457052544,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1061,12.0,1.0,0.02296528655253188,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1062,9.0,3.0,1.3527275408956392,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1063,11.0,4.0,1.2151175906738727,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1064,10.0,6.0,1.1775806213679134,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1065,7.0,3.0,1.0409040127011444,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1066,10.0,4.0,1.208141002390479,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1067,10.0,4.0,1.2286699905364276,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1068,4.0,1.0,0.04637281239488444,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1069,8.0,2.0,0.9437398470935574,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1070,10.0,1.0,0.43329864051305017,0.5,0.5,0.0,0.0,0.0,0.4,0.0,0.0,3.0
1071,11.0,1.0,0.4065229058274586,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,10.0
1072,9.0,1.0,0.35812654084941975,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1073,9.0,1.0,0.3966540907789686,0.8888888888888888,0.7777777777777778,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1074,9.0,1.0,0.2732101626474806,0.8888888888888888,0.7777777777777778,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,8.0
1075,12.0,1.0,0.4668074670333591,0.6666666666666666,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,11.0
1076,10.0,1.0,0.21706136801098705,0.8,0.7,0.0,0.0,0.0,0.4,0.0,0.0,10.0
1077,12.0,1.0,0.46134514532395277,0.75,0.75,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,3.0
1078,10.0,1.0,0.44054176987644583,0.9,1.0,0.0,0.0,0.0,0.6,0.0,0.0,2.0
1079,7.0,1.0,0.029394488156318555,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.0,53.857142857142854,9.0
1080,5.0,1.0,0.02172283183126028,0.8,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.0
1081,9.0,1.0,0.42808380708556526,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.1111111111111111,1.0,0.7777777777777778,0.0,6.444444444444445,9.0
1082,10.0,1.0,0.31783348723118016,0.9,0.9,0.1,0.1,1.0,0.7,0.0,5.8,4.0
1083,120.0,3.0,0.3569118861655954,0.008333333333333333,1.0,1.0,1.0,,,,,
1084,1210.0,23.0,0.36229464269786243,0.0008264462809917355,1.0,0.0,0.0,0.0,,,,
1085,100.0,3.0,0.3442490314108268,0.09,0.46,0.0,0.0,0.0,0.46,0.0,0.0,2.0
1086,52.0,2.0,0.35598864495563354,0.019230769230769232,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,4.0
1087,72.0,2.0,0.29733768305180885,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1088,10.0,1.0,0.3621317140300312,0.9,0.9,0.1,0.1,1.0,0.6,0.0,5.8,9.0
1089,9.0,1.0,0.5082910761327504,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.1111111111111111,1.0,0.4444444444444444,0.0,6.444444444444445,9.0
1090,10.0,1.0,0.2979701273827522,0.9,0.9,0.1,0.1,1.0,0.8,0.0,5.8,2.0
1091,8.0,1.0,0.30059236659033317,1.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,7.0
1092,8.0,1.0,0.3487960630554587,1.0,0.875,0.125,0.125,1.0,0.625,0.0,7.25,3.0
1093,6.0,1.0,0.21998585966872822,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1094,10.0,1.0,0.24829702013204233,0.9,1.0,0.0,0.0,0.0,0.7,0.0,0.0,9.0
1095,8.0,1.0,0.32607487899447957,0.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1096,7.0,1.0,0.3421700135612517,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,3.0
1097,7.0,1.0,0.22380285511248157,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,2.0
1098,7.0,1.0,0.30531531115880767,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1099,8.0,1.0,0.3169738878217126,0.875,1.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0
1100,8.0,1.0,0.3038215977511545,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0
1101,7.0,1.0,0.30998426984566313,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,11.0
1102,6.0,1.0,0.2508655992900613,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1103,6.0,1.0,0.31242014324299233,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1104,6.0,1.0,0.28167263473012494,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,2.0
1105,6.0,1.0,0.3915292353771072,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1106,9.0,1.0,0.2752596527705607,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,2.0
1107,6.0,1.0,0.3584216145234473,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1108,6.0,1.0,0.176431342913232,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,3.0
1109,16.0,1.0,0.3578253968659989,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1110,11.0,1.0,0.15175090402922461,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1111,13.0,1.0,0.3080205924340153,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1112,14.0,1.0,0.3684262495801309,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1113,13.0,1.0,0.2511292570169539,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1114,14.0,1.0,0.2667949809920216,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1115,14.0,1.0,0.3927637329090267,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1116,12.0,1.0,0.11551442057097357,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1117,4.0,1.0,0.004615261372646353,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,6.0,1.0,0.014450507164218578,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1119,6.0,1.0,0.009309523037869383,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1120,6.0,1.0,0.011720489626232762,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1121,12.0,1.0,0.02266314668884296,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1122,4.0,1.0,0.008851766579512274,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1123,6.0,1.0,0.007844133782667961,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1124,12.0,1.0,0.018667258940391812,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1125,15.0,4.0,1.5583372839483713,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1126,14.0,5.0,1.4999304011194128,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1127,12.0,3.0,1.3760390510062004,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1128,14.0,4.0,1.500116036825577,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1129,14.0,5.0,1.499146746728408,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1130,15.0,3.0,1.5439180825235748,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1131,9.0,4.0,1.2690183906287806,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1132,11.0,3.0,1.2321236268356486,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1133,10.0,1.0,0.3816844270598466,0.5,0.7,0.0,0.0,0.0,0.7,0.0,0.0,4.0
1134,9.0,1.0,0.345788962167658,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,11.0
1135,11.0,1.0,0.4293054036344052,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,2.0
1136,15.0,1.0,0.39384527414029796,0.6666666666666666,0.7333333333333333,0.0,0.0,0.0,0.6,0.0,0.0,8.0
1137,11.0,1.0,0.4645934569645583,0.8181818181818182,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,3.0
1138,10.0,1.0,0.2927184353556559,0.9,0.8,0.0,0.0,0.0,0.5,0.0,0.0,2.0
1139,12.0,1.0,0.5775072638909436,0.6666666666666666,0.5833333333333334,0.0,0.0,0.0,0.25,0.0,0.0,2.0
1140,10.0,1.0,0.3483377887613267,0.8,0.7,0.0,0.0,0.0,0.5,0.0,0.0,2.0
1141,8.0,1.0,0.37581959358021777,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0
1142,8.0,1.0,0.033241012342585294,0.125,1.0,1.0,1.0,1.0,0.0,0.0,53.75,3.0
1143,5.0,1.0,0.016019442316965424,0.8,0.4,0.0,0.0,0.0,0.4,0.0,0.0,3.0
1144,10.0,1.0,0.3669434470546105,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,2.0
1145,9.0,1.0,0.35943934618466084,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,2.0
1146,115.0,3.0,0.3102644668273324,0.008695652173913044,1.0,1.0,1.0,1.0,0.0,0.0,53.7,9.0
1147,1193.0,25.0,0.34613314079925245,0.0008382229673093043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1148,90.0,3.0,0.29423291725162226,0.1,0.5666666666666667,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,2.0
1149,50.0,2.0,0.3616830097073662,0.02,1.0,0.0,0.0,0.0,0.0,0.34,0.0,3.0
1150,78.0,2.0,0.29755437053188377,0.20512820512820512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1151,6.0,1.0,0.11368539936755159,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,3.0
1152,8.0,1.0,0.21421961754400137,0.75,1.0,0.0,0.0,0.0,0.625,0.0,0.0,8.0
1153,8.0,1.0,0.4674156418924978,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0
1154,9.0,1.0,0.3776453752116968,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,8.0
1155,9.0,1.0,0.38031142736543216,0.8888888888888888,1.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,2.0
1156,7.0,1.0,0.2558477578044528,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0
1157,9.0,1.0,0.3226764683875084,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,10.0
1158,6.0,1.0,0.28504481851087277,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,3.0
1159,8.0,1.0,0.24664151267541448,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0
1160,6.0,1.0,0.24012706365196604,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1161,7.0,1.0,0.17424622006110838,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,8.0
1162,7.0,1.0,0.20013681153415722,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,4.0
1163,7.0,1.0,0.26201213108792876,1.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,2.0
1164,7.0,1.0,0.2916944124829617,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,2.0
1165,6.0,1.0,0.1346670431398468,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1166,7.0,1.0,0.46533497323508544,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1167,8.0,1.0,0.3452080253120157,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0
1168,7.0,1.0,0.36668695318889116,0.8571428571428571,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0
1169,9.0,1.0,0.46677153066806787,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,2.0
1170,9.0,1.0,0.3328829918786804,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,10.0
1171,8.0,1.0,0.36923745220113596,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0
1172,15.0,1.0,0.4152015878316105,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1173,14.0,1.0,0.32516568374902904,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1174,11.0,1.0,0.17615447190014602,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1175,14.0,1.0,0.33725425394708924,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1176,15.0,1.0,0.26270867264749537,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1177,13.0,1.0,0.29116755676030637,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1178,11.0,1.0,0.19730820393219412,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1179,13.0,1.0,0.23754724118243326,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1180,4.0,1.0,0.007488755493504297,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1181,6.0,1.0,0.01355139070444485,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1182,6.0,1.0,0.004596302372274312,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1183,6.0,1.0,0.011439911714399904,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1184,12.0,1.0,0.020255945252723655,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1185,4.0,1.0,0.008472389578481829,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1186,6.0,1.0,0.0057362790029566475,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1187,12.0,1.0,0.018160349674318826,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1188,8.0,4.0,1.532236045907577,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1189,8.0,5.0,1.1663161208448543,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1190,8.0,3.0,0.8671806367745312,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1191,8.0,3.0,1.132840473919195,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1192,9.0,3.0,1.0184587731679666,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1193,11.0,4.0,1.489616822148341,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1194,17.0,5.0,1.6359532460572406,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1195,11.0,5.0,1.273428019023807,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1196,9.0,1.0,0.47575951001132727,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,3.0
1197,11.0,1.0,0.354970493123713,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,17.0
1198,11.0,1.0,0.29646013110349734,0.8181818181818182,0.7272727272727273,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,9.0
1199,12.0,1.0,0.30558272392054003,0.8333333333333334,0.75,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,10.0
1200,10.0,1.0,0.32331575748489716,0.8,0.8,0.0,0.0,0.0,0.6,0.0,0.0,3.0
1201,9.0,1.0,0.392314626267768,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,7.0
1202,11.0,1.0,0.46033972167271986,0.7272727272727273,0.8181818181818182,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,10.0
1203,10.0,1.0,0.4105383189349182,0.7,0.6,0.0,0.0,0.0,0.3,0.0,0.0,9.0
1204,9.0,1.0,0.46120496488732593,0.8888888888888888,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1205,7.0,1.0,0.032246314349355,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.0,53.57142857142857,5.0
1206,5.0,1.0,0.02511269918107459,0.8,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.0
1207,8.0,1.0,0.39292521983734313,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0
1208,8.0,1.0,0.3789113165384604,0.875,1.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0
1209,112.0,3.0,0.3248564124119875,0.008928571428571428,1.0,1.0,1.0,,,,,
1210,1231.0,25.0,0.3543817345767017,0.0008123476848090983,1.0,0.0,0.0,0.0,,,,
1211,98.0,3.0,0.3360132672072901,0.09183673469387756,0.5408163265306123,0.0,0.0,0.0,0.5408163265306123,0.0,0.0,3.0
1212,46.0,2.0,0.3443167481796216,0.021739130434782608,1.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,3.0
1213,77.0,2.0,0.27525588977257875,0.2077922077922078,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1214,8.0,1.0,0.28973044018796734,0.875,1.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0
1215,9.0,1.0,0.3448208797925209,0.8888888888888888,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1216,9.0,1.0,0.2937980819375081,0.8888888888888888,1.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,3.0
1217,9.0,1.0,0.43754003086904353,1.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,7.0
1218,10.0,1.0,0.37680031262857777,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,10.0
1219,7.0,1.0,0.3087400417813234,0.8571428571428571,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,2.0
1220,8.0,1.0,0.33724662455175375,0.875,1.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0
1221,7.0,1.0,0.2526054396557998,0.8571428571428571,1.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,2.0
1222,8.0,1.0,0.33535775999092526,0.875,1.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0
1223,8.0,1.0,0.33547157333734534,1.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,10.0
1224,7.0,1.0,0.2713764190128379,0.8571428571428571,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0
1225,8.0,1.0,0.279256425715006,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0
1226,7.0,1.0,0.09661980895792445,1.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,2.0
1227,9.0,1.0,0.4561710308223521,0.7777777777777778,1.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,3.0
1228,6.0,1.0,0.1419446443645133,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1229,11.0,1.0,0.4473055109787545,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1230,8.0,1.0,0.2350367967876991,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0
1231,9.0,1.0,0.4671050828598199,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
1232,6.0,1.0,0.1932695230590561,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1233,8.0,1.0,0.4173046201752222,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1234,7.0,1.0,0.3812284392494544,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,8.0
1235,14.0,1.0,0.3527820937298505,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1236,13.0,1.0,0.29324527126602973,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1237,14.0,1.0,0.35247732703094986,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1238,12.0,1.0,0.28520338365468867,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1239,13.0,1.0,0.3142474359073125,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1240,13.0,1.0,0.37902396037979846,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1241,13.0,1.0,0.3880347607766171,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1242,12.0,1.0,0.1913383124265377,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1243,4.0,1.0,0.006762331896629317,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1244,5.0,1.0,0.006691572918420151,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1245,6.0,1.0,0.008583518502602765,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1246,6.0,1.0,0.00962757382528244,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1247,12.0,1.0,0.021634090148246316,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1248,4.0,1.0,0.00312172148831259,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1249,6.0,1.0,0.009619639160898738,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1250,12.0,1.0,0.02275057388980946,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1251,9.0,3.0,1.024478582986352,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1252,9.0,3.0,1.08565897734978,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1253,4.0,1.0,0.27343330168375024,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1254,7.0,2.0,1.0746398925758724,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1255,13.0,4.0,1.4279006909494714,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1256,12.0,4.0,1.3624206384995683,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1257,4.0,1.0,0.27037480114708246,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1258,11.0,3.0,1.562124288785282,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1259,10.0,1.0,0.4474073082513723,0.9,0.8,0.0,0.0,0.0,0.6,0.0,0.0,3.0
1260,9.0,1.0,0.3654105835493467,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,10.0
1261,10.0,1.0,0.2837407134946658,0.8,0.7,0.0,0.0,0.0,0.5,0.0,0.0,9.0
1262,12.0,1.0,0.4544159243878497,0.75,0.75,0.0,0.0,0.0,0.5,0.0,0.0,9.0
1263,10.0,1.0,0.20948026208788548,0.7,0.7,0.0,0.0,0.0,0.4,0.0,0.0,2.0
